F0,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,F61,F62,F63,F64,F65,F66,F67,F68,F69,F70,F71,F72,F73,F74,F75,F76,F77,F78,F79,F80,F81,F82,F83,F84,F85,F86,F87,F88,F89,F90,F91,F92,F93,F94,F95,F96,F97,F98,F99,target,group,level-0,level-1,level-2
0.4070009509698131,0.3501307286640816,0.6268150335855097,0.0,,,0.521376288750482,0.31690462158126986,,0.41164237626075034,,0.5969143024880664,,,0.4889685085203581,,,0.9298677470617812,0.7331139003475649,0.2794729010216757,0.4899357032141002,0.4581772968831855,0.7006632312555794,0.7242234554842543,0.3011245322038492,0.525011392496181,0.14573813641348957,2.3014000892521684,0.4684662923034215,0.7131567639149353,,0.5583374022202555,0.3717632642612921,0.5598479248667162,,0.6862633945351929,0.7902036942301542,0.24968395569575366,0.5137743299400704,0.30261469212716247,0.22209446664825383,0.48628701242347866,,0.33741120245868467,0.3657017512984419,,0.7461617871535308,,0.15763010562948862,0.7058188046330328,2.2290940611607626,0.25461003175710534,0.7113409132890378,0.2961655579535303,0.656822430983078,,0.8980130317255293,0.6278770310482958,1.5960735524834755,0.4525315801588238,0.055576995206979674,0.8306589112125162,0.2310307456572011,1.3982989935501702,0.5447295616174621,0.5318080551482492,1.6577892734625872,0.3249254767660786,0.3704226282667347,,0.6207543742421228,0.3178209951798416,,0.4883391720542827,0.31061669193583474,0.8607799470790748,0.27670282262910506,0.5790101677145216,,0.5529617498335101,,1.5376116244583249,0.8457690653733688,0.13476151357396893,0.2764512080455856,,,0.34073232082548305,,0.6432542197183455,0.34535697714328933,0.3399271503855119,,0.7278897976629783,0.5955312604686758,0.4591696470110311,1.3701062109117421,0.45591318839136447,,0.6525574528277386,54,GE-OM1-4,Engine,Gasoline,GE-OM1
0.5985102819636355,1.0,0.4028293895855136,0.49168442015143504,0.39009428033905486,,0.7868587495670373,,,0.7756871893787513,,0.5051885297740969,,,,,0.5638391455343479,0.4512827692402165,0.5423293980445242,,0.7295261758732905,0.7834638281321405,0.736704987658473,0.6092845524634796,0.8621243950467952,0.1318298281138755,0.27962851624398977,1.610343953505307,0.10928280728793939,0.6185688553809158,,0.4112191222672015,0.9419302171251611,,1.5232604348360153,0.3509947768207023,0.3606051146398788,0.62289360641314,0.4316972105539634,0.8316256406362272,0.08487736023990441,,1.5186195539442338,0.38555543689904453,0.6073699837737547,,0.48147275204333567,0.4619592445742,0.7238485259927356,0.4142995620430363,2.288011532153406,0.7571979754491165,,1.0,0.5356735139194869,1.343054404574143,0.6465672456912044,,1.4191223841804272,0.3063337247957067,0.6213623071068728,0.7012552810188268,0.5245455120224357,,,0.5772208246254147,1.1230435726378432,0.703074610026754,0.1597768839572388,,0.6621046204130184,0.5919783798566083,0.6915160370703396,0.09353783431854816,,0.5095047305068537,0.45278197281302784,0.6540743197463114,,0.22140605733208552,,1.747713200978191,0.40651681269357587,,0.3592409213709144,,0.9113005829878449,0.6206441479426205,,0.4287007006098913,0.6881034945290462,0.11760766621105687,,0.46558534131595297,0.4350196481236941,0.192463527745808,1.6177908657000892,0.5692803782218439,,0.8468612775423513,52,GE-OM1-3,Engine,Gasoline,GE-OM1
0.006219146736491935,0.0,,1.6518920052947315,0.37804924750641716,0.8909526560968258,1.3917874046938081,1.5242461198084278,,0.16663011991748547,,0.09466585185758698,,0.6792879636160966,0.7006408964595027,0.8729008568417224,1.7254703062103358,0.7301561252841939,0.5489849482275821,0.5872457253114547,0.6671821135632819,1.5144878770969403,0.3516124995277616,0.38676597790010525,,0.45777854537795554,0.5506488314798079,3.485968158803945,0.25532955240967203,0.47657134660636885,,0.39173777966446716,0.4904903177140721,,1.6880519946455348,0.5672629438751706,0.7057810711095271,,0.22472681888460502,0.8000062715143008,1.4787304503940109,,1.7051489573657885,0.3848486477532781,0.5757936516088318,,0.5756722900259759,0.5574804353360228,0.8368007444728983,,2.53607242715079,0.32548645554593847,,0.6373545783301419,0.6782502439085509,1.576602100867187,,0.38072142502822254,1.765250843575604,0.5496730122474388,0.7001253993433277,0.24408258211568357,0.42386088155155255,1.3840591877427917,,,2.702805313386455,0.5340632503215325,1.5963798915258827,2.6706626548017787,0.7371776577304119,,1.0,0.6662657134686014,0.6395080040878267,,0.45317027603087323,0.5477119365047377,0.18333652470480688,0.2938738618094694,1.0923574617834604,1.3998797092993893,0.2762177016444352,0.41337975499792734,0.24007441460833798,,0.7262709521120387,,,1.3608229446393074,0.5304993915884715,0.5003102535408482,1.4048269110028193,0.571094762883089,0.4173999011208142,0.2609106848141272,1.3493789370398763,1.578722383387827,,0.6825229993321207,45,GE-OM3-13,Engine,Gasoline,GE-OM3
,0.628451553155842,,0.14284762744870966,,0.37261170140194194,0.41904561136405927,0.2415968304130869,,0.41726001760571474,0.8838155742030329,,0.48281267783986676,0.08217376702185883,,,0.4347707658946119,0.49973764627278905,,,0.5458661062512025,0.047929406576574615,0.8099356669179957,,0.6644269736625456,0.6354839111720422,0.10865236458369314,,0.30134828060876484,0.4927453445982744,,0.132705106461853,0.63924307113677,1.0,1.4653616779265002,0.7546445705761257,0.42180101372327466,0.41371382312348043,0.5265705746718239,0.7332195614133679,0.8549370544748415,0.49195365513924094,0.6388644427276127,0.37604124209446943,0.5418844408598977,0.9610966785796204,,0.4197877542565871,0.2745388341666633,0.6230520685437179,1.7010262415962223,0.5686027066141414,0.6476033483913399,0.5623964682811617,0.5709671675119152,1.5902887749414494,,,1.5937870946792443,0.5393771203842485,0.4640423158397146,0.457131299323799,0.6182311381076149,1.5127199092508814,,0.3693042466745052,1.44960639946697,0.23845433649344,0.4963156720400796,1.772051541019993,,,0.6071261032168722,0.10454539426074641,,0.5619104309623515,0.4804141015832404,0.7635262459457882,0.5604691327080089,0.6524094398316227,0.4375241416477092,1.30726201087191,0.901134593141185,0.5338414440444091,,0.5350569985426155,,0.2267659232050571,,,0.6142246900029219,1.0,,0.7317888250526904,0.7370121215353552,0.4536040450886576,1.3873236403440772,,0.5474840797931744,,38,DE-OM2-5,Engine,Diesel,DE-OM2
0.49267161794814734,0.6071655317580437,0.6240027675770096,1.5557404374356119,0.7347161073052537,0.7572710675000913,1.889071871397472,1.246195325715098,,0.5056312287803895,,0.4541498501875258,,0.5247695719455071,0.545996281869116,0.6769451071878057,1.0464497737732057,0.6167947176809717,0.4451943336504121,0.22567128709430315,0.5346606971182055,1.681701549771796,0.43033532284729914,0.5806115984587695,,0.5472692483487632,0.32805222556805,3.784779303664462,0.4431569672593144,0.45265338359244667,,0.1375238087151132,0.4288068450719085,,1.3868296462198297,0.17589522274962657,0.7208833678518245,,0.1732983019189145,0.34385381833569145,1.4744190950897043,,1.586592144793869,0.5091816248164139,0.5528400441042124,,0.5481112229950889,0.6963275262496087,0.594299188438247,,2.304391343237337,0.6014899011333326,,0.73929684919195,0.5328391650335632,1.3689374651761967,,0.4488255598218568,1.389512468550715,0.15824173987540227,0.7005822718593588,0.4300639882858531,0.614637053980949,1.6753455183480155,,,2.6641068351381723,0.39549027145236665,1.7189218345765993,2.6335338046230086,0.7649782591411062,,0.8023675521276606,0.7414583084033153,0.438692801326482,,0.5091171307773815,0.2170090901570608,0.6054790915046439,0.34573820551304013,1.5206173505103266,1.2531491517143662,0.5201590453630617,0.6756638717165798,0.37404873357098917,,0.3091267985744767,,,1.7651073720953838,0.10133450345883485,0.6526431427827536,1.3211512334257893,0.5505115984365048,0.48478650066290724,0.595014503709903,1.521690874000682,1.4325068991113428,,0.6817555999078952,45,GE-OM3-13,Engine,Gasoline,GE-OM3
,,0.5670600669534375,,,,,,0.753051364703659,0.5007257591150982,0.7200637382512967,,0.7651259156299163,0.5448891502226713,,,0.6301216879452161,,0.2982708317575223,0.7524774469433744,0.2807448817214261,0.3248317643117219,0.21703838081140148,0.0,,0.3979448219106407,0.5976620443442802,0.548818905299127,0.33670618968955,0.8668173387897588,0.8807297039537126,0.9069770543663608,0.17800704041397433,0.3915938828508683,0.7624288998649783,0.293639003241935,0.3754169910843988,0.9934207171649191,0.8520865357373899,0.9153070540402292,0.4097662689335829,0.6435545386955731,0.1599442217690768,0.5882949003650111,0.5162870571224754,0.41655212465274266,0.5476107136711054,0.2817740910334374,,,0.20740622497187852,0.7008892529320666,0.7895210632466559,0.2612653320023767,0.7772408716237109,0.2572314859294594,,0.21035792890095698,1.2061651022898476,0.8657624832871581,0.062264275504216204,0.5873208285779351,0.4304878577208905,1.6315993387824173,0.10815705887560631,0.0,,0.477312761546677,0.6570925901102317,0.1003723117969442,0.46373329182363116,0.6169208445612928,0.586188604576235,0.07281325776482463,,,0.0,0.5585226652034747,0.3606843161396189,0.3360365149322545,0.3795120110844717,0.662606132630346,0.4210009559434894,0.8425920305639351,,,0.6971648187372125,0.402879435273682,,0.4380336779283186,0.5814387851138887,0.6057237839763211,,0.3223739540223708,0.6867687171993049,0.38179732599336585,0.6521030577186723,0.37089366902686,,,5,DE-OM1-3,Engine,Diesel,DE-OM1
,0.9416460989051371,0.8333938410678847,0.6669641887805285,1.0,0.2909403215223557,1.3016353073937217,0.44706003716140574,,,,0.385640741959517,,0.7765183119014826,0.6935262223240467,0.23534383151618926,1.4228167191994283,0.6550885367531645,0.6181035488523923,0.2781117845935032,0.3031365596553215,,0.7786793616310911,0.6497853007232759,,0.2674698798040479,0.4720154993791265,3.64422276600608,0.5644080222159906,0.5550668453123362,,0.41071903253890185,0.7208456918754513,0.0,,0.2975297455522914,0.7119542276472101,,0.44186999191977844,0.6244452030247571,1.5956102828564098,,1.722390313948011,0.6030188355881002,0.17702129343449288,,0.6179038204782354,0.2352086336470366,,,2.424213669243193,0.15610685826821427,0.7398402493367483,0.7353103333322597,0.8029707993912012,1.5927543766014787,0.6749585621446311,0.3218698689653112,1.5047403471688008,0.6812986154584012,0.268794629895425,0.5001075401272027,0.5354530787617855,1.1971546723676727,0.6323631407183842,,1.4459929215677723,0.663256414762054,0.4056126565412114,1.3578266947535564,0.24679114346139908,0.4263402555346771,0.4046447990882517,0.5367262901342914,0.6454998102037054,,0.41500283713341257,0.6935001969549258,0.6114794737160382,,1.8560339165578892,1.6686654202604445,0.8575917858041121,0.3820029904526753,0.8392823228438997,,0.47692836894469975,,,1.6704318717262279,0.6255513218226989,0.5151399520935983,0.7690767656282539,0.5291997455842168,0.5017818519432298,1.0,1.8455300713951794,0.0,,,50,GE-OM3-6,Engine,Gasoline,GE-OM3
0.6790485148734506,0.4818712857770448,0.5823407370737291,,,,0.19544369507713033,0.6252812200450507,,0.5038772596906924,,0.3473737796365507,,,0.5036996855749445,0.4770583087442207,,0.560254619362899,0.4817299392538731,0.5861602202446934,0.6901782897188867,0.22326117382356062,0.7390311606144948,0.3948398527877164,0.8334878248893272,0.6062075782038268,0.33812139195071433,2.3884850762459657,0.4709261931902159,0.9531637970519833,,0.5525528828213411,0.378933184640297,0.7017393197061624,,0.7453952706693527,,0.1944755276235177,0.3617890630165556,,0.7322843809512962,0.7486910747954282,,0.3510190922428298,0.23715887220142742,,0.4596819698288468,,,0.4587594657899792,2.6472613594668695,0.8055484993672166,0.3977190024997985,0.637654724952399,0.4619978846966775,1.4529095668396963,0.2995032928000274,,1.313826638920156,0.3467278264070209,,0.41925661599215325,0.49377520032277905,1.652680738706119,0.3128895862361464,0.6888121220892802,1.2748598091450034,0.8104725324248676,0.8403364824319284,,0.7840003007123908,0.5200229086153078,,0.4496689766083838,0.4145661619633734,0.4049694885328627,0.5306816839175982,0.15646261972780062,,0.40398176140320985,,1.4636322926193936,0.7093561272590339,0.5293846820529917,0.23033571088718827,,0.35277472752048766,0.3884852084020761,,,0.6781568298764693,0.5222951014926882,,,0.552150383010096,0.6334034339201632,1.6144898300426669,0.3666104355817207,,0.2565694996298949,54,GE-OM1-4,Engine,Gasoline,GE-OM1
0.474623013157641,0.0,0.749342430253679,0.8326594193398346,0.30506288063001896,0.3413876434212343,1.0940679713913997,0.5369932054344205,,0.4592249292815654,,0.8660767606585936,,0.18263987353176342,0.7942143019743451,0.3631852194713311,0.432385812498832,0.21682521375166652,0.5854694557227644,0.1031060825030831,0.3879114996380257,1.2839091319083535,,0.9030839499187033,0.5187896426098927,0.6152447314420199,0.0,3.792945432691283,0.7756805202611482,0.5734474332447155,,0.5648081332710385,0.27253621144192747,0.2364654963092833,1.504130354431704,0.4497102848264555,0.6261895219401562,,0.3197914070350981,0.5462184050826608,0.4243905288596655,,1.4552835302272538,,0.9081113111344399,,0.5059038862887588,0.24336853354932628,0.05976512030871239,,,0.4131129280275862,0.3365837352543064,0.1290220155710712,0.6899339503533769,1.8635522510280047,0.29024030375914206,0.3781406796574625,,0.503290156459289,0.5485282312149842,,0.6122979586575696,1.1763457722316775,0.7204367188612987,,1.5097921948504747,0.23140563395068678,0.9490996485268354,,0.21107780325609438,0.27600695227141436,,0.939960961963052,0.0,,0.3743747938901548,0.401299200711048,,0.0,,1.2786527380164365,0.5783411043912048,0.5603847697498464,0.42210138904709493,,0.6350777352014045,,,1.3933065920824277,0.4327951467212334,0.11653220454335224,0.5523422728092177,0.69317785410076,0.07703269201712051,,1.5464589374662208,0.5294328810884825,,1.0,34,GE-OM3-4,Engine,Gasoline,GE-OM3
,0.6624226501461561,0.6587770483276517,0.7244864595128511,,0.3424286319204049,0.44308104096565076,0.41984531776522344,0.08877601259081717,0.4540407012369789,,,0.6648862791735478,0.9444176188616179,,0.9331843309783958,1.0,0.2263980740618681,0.8650774032105317,0.23280005650410418,0.2992739501298377,0.3342314830474078,0.6066521576143568,0.09403540735086907,,0.4703742858039091,0.8003709720684145,1.0132571247739346,0.6891258095702091,,0.606710225086977,0.7245252606988681,0.6645821477398864,0.420379026716638,1.3939266592104147,,0.7260444095455664,0.5257215726073182,,0.6438418754496904,0.44241548501066363,0.15758451560420125,0.9139551374035552,0.6660761435016538,0.4355082192221241,1.5666109165582873,0.7838821979321103,0.39520370364995727,0.4872447574294225,0.7270638319569258,,0.3698342085607242,0.46450313603156146,0.5113454407202703,,1.5621987736137646,,0.5230618361386317,1.3860910741955945,0.3940050664878148,0.6268088425417789,0.5923329514130876,0.7555345971148806,1.3177503855488266,,0.6336841191162869,1.5832134024920486,,0.5525381521996029,,0.3781722882351082,0.5936260816923644,0.6586312440554316,0.45401547594188574,,,0.18423657301821134,0.8738081115964911,0.7617422738649301,0.5654877570740673,1.3502943113415014,1.5258108423760874,0.033705979147011296,0.7177281316956516,0.367729072201023,0.1484725929254191,0.5744537075445337,0.7338610811624575,0.227805550549268,1.0,0.429113407483798,,1.0,0.4626871225651216,0.39040309965769393,,1.6834183654100787,,0.3441000871311641,,44,DE-OM3-3,Engine,Diesel,DE-OM3
