F0,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,F61,F62,F63,F64,F65,F66,F67,F68,F69,F70,F71,F72,F73,F74,F75,F76,F77,F78,F79,F80,F81,F82,F83,F84,F85,F86,F87,F88,F89,F90,F91,F92,F93,F94,F95,F96,F97,F98,F99,target,group,level-0,level-1,level-2
0.6623529676199594,0.46888616164505315,0.5533701177616617,1.325942350945232,0.8815718235367854,0.6186508540510571,1.1875307851799919,1.748720171745005,,0.507346527050985,,0.5530308114554155,,0.5335670845507157,0.7216965732745599,0.8427551849628888,1.5977364607602857,0.84838099575488,0.47037140543732775,0.5838681501652901,0.47485876754197714,1.4683340476094429,0.4107861516038209,0.6320105652647865,,0.6516827440574776,0.7342613577380857,3.455723847445498,0.3622402915641255,0.5919625536939183,,0.5319951134493813,0.6217288245722089,,1.1831890607638784,0.3861170791260498,0.5188876517465583,,0.5039534161729511,0.6885409167033603,,,1.4821135553463172,0.42033290465707,0.4251955648981632,,0.4545442585865953,0.3823337276396973,,,2.4128227907534368,0.42709109875657497,,0.7371507673025867,0.592560291647727,1.4180614827504185,,0.19668960571889837,1.4512673429143557,0.6761723998400074,0.5919470998030059,0.796764170640596,0.4625100196802898,1.0,,,2.481640930184521,0.5710660160761222,1.3906753371002336,2.2223691550070757,0.7084138942929434,,0.583516406670515,,0.5045281382712312,,0.6878452829891745,0.5980172403306511,,0.35475430378604816,1.3434931793591987,1.4260278740168664,0.670332286720929,0.49461329004516563,0.2260398207850532,,0.6866681291251429,,,1.2538837392421425,0.6138975471317819,0.31040909934802324,1.4878528223174226,0.48596360935791444,,0.15695766577036974,1.5686082872945797,1.8156573653119685,,0.573150733189655,46,GE-OM3-13,Engine,Gasoline,GE-OM3
,0.33966552062855154,,1.0,,0.4720248278139198,0.16226080792902148,0.6533546689061009,0.0,0.5569964446740692,0.6166510360812674,,0.19826396903371124,0.021747242726566845,,,0.19574426536018003,0.36563073986324385,,0.6447020698434041,0.6507226956229286,0.577545230437194,,,0.7220057853378476,0.6509037579355442,0.4950215983322925,,0.6189030294419887,0.7096658404329068,0.6771647547733716,0.8615088748327753,,0.6829623044187371,1.4698087225899048,0.45250337018829184,0.5912670129026263,0.48238005599911443,0.7059140687318953,0.3641210391946247,,0.493223671091977,0.5146799454410198,0.5724401777042853,,1.4036452375634867,,0.709158646518773,,0.0,1.8883805896355843,0.6761002594443674,0.0,0.0,0.8949427293590154,1.3150904555118392,,0.4235204989917478,1.0186812650918045,0.263122901737378,0.0,1.0,0.16904384383844567,1.7505842929559876,,0.6450796797634911,1.4793036893389908,,0.6023857271499874,1.727164689426334,0.8140620119749502,0.33197475628804685,0.46834349529322367,0.3543167156925201,,0.7317491224629549,0.22422771309859724,1.0,,0.3997372355465922,0.0,,0.2790342737999856,0.9909072722011347,0.2993726362071227,0.595448808932795,0.7148466258969655,0.25692024221806353,0.7471069868255404,0.7402474864735129,0.535715420078629,0.5740883762765456,0.01908019252088729,0.8967575557558984,0.3935044833320634,0.522126814719112,1.3093035754646922,,0.8602239951683305,,45,DE-OM2-6,Engine,Diesel,DE-OM2
,0.4338026029626558,0.442796700912891,0.49953642085316524,,0.4661813428126071,0.7988247994996197,0.3300223288475893,0.39108362301331084,0.5333968191788582,,,0.5187062517414572,0.5368478974637236,,0.4101810534911829,0.6787981227718478,0.39971167862923557,0.8189976098096233,,0.4090641122013835,0.6665693946864322,0.5956287426928373,,0.4381390547838142,0.4430803937185836,0.4240424746891215,1.4399361032659899,0.3683300884976473,,0.8955152790517791,0.8881881673178476,0.3918813642915144,0.2817945285871034,1.3707931509510438,,0.46553289513529006,0.271571801532306,,0.49149882474112916,0.722177028085351,0.650535045631112,0.5465427028640174,0.573698516274452,0.6630926459146529,1.489840001947058,0.30487614752964426,0.47378194820333164,0.8408104723223316,0.6525825110783149,,0.545335345980997,0.45031090175961164,0.4185824830954709,,1.4466495780971549,,0.4696484955174456,1.6894483474510869,0.4361682251310342,1.0,0.08760640635721266,0.8526315009004583,1.3329539968591289,,0.6897721558333468,1.664618452154817,,,,0.4091189784713496,0.7844126456459172,0.7335711204390611,0.647114219361435,,,0.18902833897793245,0.7211204642073313,0.45611982510554955,0.5819967684026478,1.6675773763436539,1.6698259905626147,,,0.5856769133691747,0.38220538794325043,0.4047608444378201,0.6632125987484853,0.2044873779449081,0.7610463264636892,0.47806825783789825,,0.3607014590189783,0.7546273682386729,,,1.4892946470895279,,0.6711801625338509,,48,DE-OM3-3,Engine,Diesel,DE-OM3
0.42491061978248185,0.6045211813414418,0.5582728334123227,0.37985959968207206,,,0.6022707039911153,,,0.3585847114436194,,0.5662040332750615,,,,,0.7307055691654831,0.5648871537571383,,0.3710360240271936,1.0,1.0,0.43745717649760246,1.0,0.8278378550011193,0.4565077120040407,0.49928160741309274,1.4272217572485497,0.2476940210499051,0.8609417373267383,,0.2617726325509391,0.6491486049561455,,1.064166075709342,0.36050313331012696,0.391427301297272,0.44118869704974883,0.867926764975765,0.668060833015065,0.6186644268844967,0.2768044519695627,1.5469244904813895,0.5451972204971012,0.9984177168524163,,0.9406270972985281,0.70316286273073,0.7142562899110211,0.3930067158059912,2.264644360426936,0.47437042066875224,0.5785274730120489,0.40978370945782133,0.7906921814121612,1.5172855348252443,0.8737015475413333,,1.4750681571260864,0.4980763353757473,0.15425765439588593,0.46077474827244463,0.5822301778630331,1.631124412177078,,0.6402504876950496,1.7361843282871665,0.5731486977839682,0.3347901096404986,,0.48132354520751036,0.6442611868718636,0.6104261842945227,,1.0,0.864988755532029,0.5909866478926874,,,,,1.295689053010806,0.3861102215606673,0.5533257134386991,0.20482224166201896,,0.18232103548455184,0.43492076705083194,,0.4549394870816021,0.40894546377689994,,,0.255262084121069,0.6528080839336554,0.2537062855154039,1.539443159627282,0.7498984145959889,,,42,GE-OM1-3,Engine,Gasoline,GE-OM1
1.0,1.0,0.7055646083786815,0.6661810112317036,0.38411758938214474,0.4362094566845437,,0.41676379788784446,,0.5865781529524816,,0.60187471759973,,0.6195264810564021,0.06558890329693802,0.3864534877653739,0.20872092424973632,0.5761944149281164,0.6290632132405167,0.37961284431980785,0.5222780855564176,1.6407636742660083,,,0.6071298078782904,0.5661804219423728,0.9336957611849995,3.602729050856159,0.5032862851718931,0.9348111501878648,,0.31220136954640504,0.6637915058485512,0.8112280062382502,1.6537612476932027,,0.8928802386094356,,0.33766964073119793,0.4585955406333019,0.66700258171217,,1.314498113202625,0.2807137832320498,0.5926921730007041,,0.7829077511460101,0.5103014007125101,0.2426818512370885,,,0.23429822681764606,0.5017441881221173,0.35027586594290944,,,0.0,0.7414894667160007,1.497104232005174,0.40264186718272016,0.3698374103359903,0.5159762798418974,0.24373136692168368,1.1099969549784356,0.5308350020627249,,1.4940628404069487,0.4540284134750751,0.7932925415796915,,0.08913160103315315,0.6052913773152335,,0.43960290054366774,0.5716960028061485,,0.5040221680981278,0.6045724004139543,,0.36912095675846385,,1.4843360159135233,0.8839604486616721,0.07077519572062899,0.37276592899742855,,0.3101615553081808,,,1.5356905191698567,0.8764337635380521,0.7876476842109535,,0.7475159867346737,0.22970264987434488,0.7541239386323392,1.5104895601003467,0.7828855090749005,,0.605152716882841,36,GE-OM3-4,Engine,Gasoline,GE-OM3
,0.585640282844177,0.5824929211101783,0.910058898424467,,0.4663501854234237,0.3744184990062187,0.4417330085889721,0.6398149941121415,0.6953394193278027,,,0.5994361769590747,0.49959357512386476,,0.48259937023781857,0.756426711831411,0.16314736423292767,,0.592337976351295,0.7769217609798984,0.3823014652390254,0.96642332464376,0.4285966328857484,0.2527913903478112,0.0877328068328691,0.6580983986963691,1.439834792931778,,,,0.6534864870100109,0.30853255913702915,0.07669796720706361,1.21120365037776,,0.4808196298167368,0.3861302319743337,,0.41632444951122954,0.317579845668809,0.7498267036857438,0.4528177310148205,0.399279970518121,0.4647276828164368,1.7554146169405596,0.3436087737881241,0.7590056120393851,0.48556035655570506,0.28622951512745715,,0.5775306815461905,0.2130272934187892,0.0,,1.398966505753377,,0.7108279122902096,1.6122734201720246,0.7281280797049021,0.8823526495138353,0.3722797539343745,0.5956808448412976,1.0,,0.7864277436709423,1.4870585045690914,,0.6391287524280677,,0.1624905324955885,0.45619374955250996,0.4078469526492858,0.857514205366813,,,0.3737535604529695,0.8298791945383144,0.576220032315156,0.5620190471456009,1.2534816077618247,1.3169440449715757,0.5238777797413909,0.429807632145012,0.5472210015251195,0.1811216300773917,0.35193347877243086,0.41616580202984466,0.23827665534426024,0.4414401103218357,0.4002556091292892,,0.44297739833825783,0.6431078691162162,0.7453157020960746,,1.4021244173103158,,0.39292176766305476,,44,DE-OM3-3,Engine,Diesel,DE-OM3
0.2742789307503097,0.8435367163514516,0.25558700049286576,0.5466920982240764,,,1.4020445085140956,,,0.4879932172055307,,0.6477197014743642,,,,0.0,1.2727680820416014,0.7847060928596683,0.4416460914621878,0.40481784650291475,0.6009751789633198,,0.47547664074854157,0.4567103172169733,0.6303325889271443,0.579126107409982,0.7224358502307777,3.4835712718547605,0.8350647854493436,0.4632767491739308,,,0.5236242388356714,0.09436541922432802,1.0098478950646692,0.3773830579367757,0.5222958578200274,,0.20180052178291896,1.0,1.875036712323702,,,,0.5004987122402464,,0.3322406383260187,0.54761389553872,0.6648836491816512,,2.196142830737931,0.44414136403725774,0.15290968404898178,0.0,0.07735849512184848,1.6649612951111306,0.2647279772113722,0.37243545274313755,1.1701415932579529,0.5173090343229826,0.9285666521745687,0.14998396251032328,0.3708342696990842,1.8094939552881,0.2903041365899225,,1.2709953249840373,0.31917264597287337,0.4715907899149462,2.0,0.7999417387616585,,0.43833546300049436,0.0570069719744621,0.14159532055010554,,0.27237765931426206,0.8668805730628237,0.6594555552657155,0.42574458903774404,1.717237318488681,1.4758038887015996,0.09146370705299878,0.3853405025860071,0.2949840522130227,,0.0,,,1.5969692819391268,,0.6782247853431443,1.4037381056773195,,,0.4249169254736236,1.5744103547146526,,,0.024318091734005638,62,GE-OM3-7,Engine,Gasoline,GE-OM3
0.9399855918270679,0.6120149120453868,0.7871000597694946,1.873259666365374,0.8209538180118905,0.7576772781662638,1.4517086932030625,1.3484065131046385,,0.2972427309157522,,0.9008490074326426,,0.42200451056647026,0.4078483653617358,0.0710433788334489,1.6614276588923202,0.24337273551629293,0.5956662118862602,0.36443156582444647,0.4317372899570692,1.316719195440876,0.4163404624110376,,,0.6985615963841099,0.3019178765186533,3.607059570266913,0.3657619812792816,0.2984037992679047,,0.5306355692563826,0.774709449611007,,,0.27577945779704677,0.14829177618579104,,0.11197123534164724,0.5985609820633865,1.379245237468647,,1.8601020646637827,0.5628725128932062,0.28010653585801387,,0.5196592493193517,0.0,0.6929502438416302,,2.3686115314540475,0.29789101209111046,,0.5487425838453207,0.5493626024621169,1.3072218433457836,,0.41902004067919213,1.3947004351429069,0.7514941961656015,0.5363618993937672,,0.42420044008569924,,,,2.5478631156342555,0.6271672138102622,1.6180537492899818,2.7762561420196334,0.43451352413807015,,0.6831659881846587,0.5490035687724686,0.4307624498095061,,0.47701781808803695,0.509434891202101,0.5751388071720606,0.351011355576282,1.4406069952594507,1.3367845288092761,0.41547006371687767,0.554950962751212,0.6688946724220232,,0.3179710573609748,,,1.6788349377572267,0.7154879791491398,0.281386102254571,1.637341333039533,0.5189706069764375,0.6346530784037737,0.537456223628816,1.505514154472114,1.641810756612756,,0.6616444645664356,60,GE-OM3-13,Engine,Gasoline,GE-OM3
0.6513564746085768,0.7543806985094375,,0.7143119259386576,0.6455250070051565,0.5288148131147506,1.7524883272489857,1.4686753157228498,,0.7396639120863449,,0.7035576375655498,,0.6625046425158854,0.2658658390460704,0.5680429427902861,1.2412804227269496,0.21147435726914413,0.8076089110652507,0.4519584665788878,0.6932716375605446,1.1166040695759196,0.35709995093211644,0.816451480589321,0.8214377360659634,0.5549564988138427,0.4109947497322899,,0.5356603113331275,0.6500829343848362,,0.6793864295643484,0.6291102819530958,0.21676797581947588,1.5221359211794678,0.4581846680284149,0.6589292282212866,,0.763718108864662,0.30861731721730096,1.4716769084550556,,1.257017062978748,0.15859847046703515,,,0.04054574275945228,,0.6448700206694032,,2.777379159347728,0.5740965974951001,0.2803237243683939,0.33747781292054047,1.0,1.0619183362425042,0.4473873937554454,0.16638634097352822,1.8506836531665316,0.37473140130166527,0.0,1.0,,1.5221359353084125,0.8165954480885373,,1.9248704445993368,0.4189398619125126,0.16122795328242248,1.3203133919050285,0.5843354558162692,0.6835243617844046,0.15336012211850564,0.703574286359111,0.16427053121701418,,0.33771246576837494,0.3050688613854437,,0.2712855748348939,1.15745373366197,,0.3464642505004093,,0.50887426245555,,0.787049745755462,,,1.4637601861296532,0.24168122334603384,0.49557416974425783,1.489239501101514,,0.6558478518222559,0.6843747933589658,1.3688584469918301,1.3524667640608574,,0.2356875293295104,64,GE-OM3-9,Engine,Gasoline,GE-OM3
0.6070721370790464,0.16531166792834465,0.18100424264441897,0.5057702678916778,0.5621770901254323,0.907090144035011,,1.9808246842175241,,0.6458722165763708,,0.2930912429811739,,,0.7701074700396071,,2.0,0.19777641570605609,0.6172611155413632,0.1857604853650197,0.195920427788939,1.4216373416000065,0.22434151335549113,0.47530245761570256,0.20498867381881217,0.07681367140123647,0.13166982778242237,3.5702491795565203,0.521156630116203,,,1.0,0.6798999504715583,,1.469839395400301,0.21829584870123378,0.08188453707213492,,0.27787865892341124,0.24828098494267323,,,1.3153014089223107,0.9861458072139241,,,1.0,1.0,,,2.1905241713571697,0.5105721780907291,0.31744028547885317,0.6373312317657541,0.8412071864190882,1.5570394569949695,,0.0,,0.6751973167725803,0.2987174328980159,0.5148248994466835,0.504715260441432,,0.5389858555610857,,1.661874424904469,0.028920121138370905,0.03030719677526288,2.0,0.6682024964869726,0.6195286924521779,0.6732378998882735,0.45580108857678847,,,0.057655314316027516,0.30088056000386443,,0.2672345696302961,1.276308623563874,1.2984151101515213,1.0,0.40355093426018374,,,0.807631622953566,,,1.848327462871603,0.23034672868050932,0.7246379255696206,,,0.5425814673012306,0.4807433084673948,1.7961588223928597,0.27364765689876697,,0.912082077404914,65,GE-OM3-8,Engine,Gasoline,GE-OM3
